Symbol: GC
Interval: weekly

Date,Close,High,Low,Open,Volume
,GC,GC,GC,GC,GC
2005-12-05 00:00:00+00:00,2.3399999141693115,2.5799999237060547,2.140000104904175,2.5399999618530273,56770700
2005-12-12 00:00:00+00:00,2.240000009536743,2.3399999141693115,2.240000009536743,2.319999933242798,815000
2005-12-19 00:00:00+00:00,2.259999990463257,2.3399999141693115,2.140000104904175,2.259999990463257,411500
2005-12-26 00:00:00+00:00,2.299999952316284,2.3399999141693115,2.240000009536743,2.259999990463257,699400
2006-01-02 00:00:00+00:00,2.299999952316284,2.319999933242798,2.1600000858306885,2.299999952316284,300800
2006-01-09 00:00:00+00:00,2.299999952316284,2.3399999141693115,2.1600000858306885,2.299999952316284,795300
2006-01-16 00:00:00+00:00,2.359999895095825,2.359999895095825,2.240000009536743,2.259999990463257,388900
2006-01-23 00:00:00+00:00,2.319999933242798,2.4000000953674316,2.299999952316284,2.380000114440918,160300
2006-01-30 00:00:00+00:00,2.359999895095825,2.4000000953674316,2.319999933242798,2.3499999046325684,323900
2006-02-06 00:00:00+00:00,2.359999895095825,2.359999895095825,2.2799999713897705,2.3499999046325684,507200
2006-02-13 00:00:00+00:00,2.4000000953674316,2.4600000381469727,2.319999933242798,2.3499999046325684,2400100
2006-02-20 00:00:00+00:00,2.4000000953674316,2.4800000190734863,2.359999895095825,2.380000114440918,1086601
2006-02-27 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.359999895095825,2.440000057220459,72300
2006-03-06 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.3499999046325684,2.4600000381469727,26700
2006-03-13 00:00:00+00:00,2.440000057220459,2.4800000190734863,2.2799999713897705,2.4800000190734863,80000
2006-03-20 00:00:00+00:00,2.359999895095825,2.4600000381469727,2.299999952316284,2.3399999141693115,58600
2006-03-27 00:00:00+00:00,2.380000114440918,2.4000000953674316,2.259999990463257,2.3399999141693115,144700
2006-04-03 00:00:00+00:00,2.4600000381469727,2.4600000381469727,2.0,2.4000000953674316,82400
2006-04-10 00:00:00+00:00,2.4600000381469727,2.4800000190734863,2.3499999046325684,2.4600000381469727,10900
2006-04-17 00:00:00+00:00,2.3399999141693115,2.5199999809265137,2.3399999141693115,2.4800000190734863,27600
2006-04-24 00:00:00+00:00,2.5399999618530273,2.5399999618530273,2.3399999141693115,2.3399999141693115,8300
2006-05-01 00:00:00+00:00,2.380000114440918,2.5,2.380000114440918,2.5,5001
2006-05-08 00:00:00+00:00,2.559999942779541,2.559999942779541,2.380000114440918,2.5,47600
2006-05-15 00:00:00+00:00,2.5,2.5199999809265137,2.4200000762939453,2.5199999809265137,59000
2006-05-22 00:00:00+00:00,2.4600000381469727,2.5,2.4000000953674316,2.5,129700
2006-05-29 00:00:00+00:00,2.5399999618530273,2.559999942779541,2.4000000953674316,2.440000057220459,138100
2006-06-05 00:00:00+00:00,2.440000057220459,2.7200000286102295,2.440000057220459,2.5,23100
2006-06-12 00:00:00+00:00,2.4600000381469727,2.5,2.4000000953674316,2.440000057220459,81100
2006-06-19 00:00:00+00:00,2.5799999237060547,2.5999999046325684,2.440000057220459,2.5399999618530273,121900
2006-06-26 00:00:00+00:00,2.700000047683716,2.700000047683716,2.440000057220459,2.619999885559082,63100
2006-07-03 00:00:00+00:00,2.559999942779541,2.819999933242798,2.4800000190734863,2.5999999046325684,60000
2006-07-10 00:00:00+00:00,2.4000000953674316,2.700000047683716,2.4000000953674316,2.700000047683716,8000
2006-07-17 00:00:00+00:00,2.619999885559082,2.640000104904175,2.380000114440918,2.640000104904175,2000
2006-07-24 00:00:00+00:00,2.5,2.640000104904175,2.4000000953674316,2.640000104904175,0
2006-07-31 00:00:00+00:00,2.5,2.640000104904175,2.5,2.619999885559082,5000
2006-08-07 00:00:00+00:00,2.640000104904175,2.640000104904175,2.5,2.619999885559082,59000
