Symbol: VIX
Interval: weekly

Date,Close,High,Low,Open,Volume
,^VIX,^VIX,^VIX,^VIX,^VIX
1990-01-01 00:00:00+00:00,20.110000610351562,20.110000610351562,17.239999771118164,17.239999771118164,0
1990-01-08 00:00:00+00:00,24.639999389648438,24.639999389648438,20.049999237060547,20.260000228881836,0
1990-01-15 00:00:00+00:00,22.5,26.34000015258789,22.5,26.34000015258789,0
1990-01-22 00:00:00+00:00,26.280000686645508,26.700000762939453,24.719999313354492,26.700000762939453,0
1990-01-29 00:00:00+00:00,24.31999969482422,27.25,24.31999969482422,26.440000534057617,0
1990-02-05 00:00:00+00:00,23.690000534057617,24.690000534057617,23.690000534057617,24.540000915527344,0
1990-02-12 00:00:00+00:00,20.780000686645508,24.3799991607666,19.709999084472656,24.3799991607666,0
1990-02-19 00:00:00+00:00,23.690000534057617,23.889999389648438,22.540000915527344,22.780000686645508,0
1990-02-26 00:00:00+00:00,21.34000015258789,23.559999465942383,21.34000015258789,23.559999465942383,0
1990-03-05 00:00:00+00:00,20.299999237060547,22.030000686645508,19.100000381469727,22.030000686645508,0
1990-03-12 00:00:00+00:00,17.6200008392334,21.049999237060547,17.6200008392334,20.06999969482422,0
1990-03-19 00:00:00+00:00,20.459999084472656,22.739999771118164,18.290000915527344,18.290000915527344,0
1990-03-26 00:00:00+00:00,19.729999542236328,21.010000228881836,18.459999084472656,19.59000015258789,0
1990-04-02 00:00:00+00:00,21.760000228881836,22.84000015258789,20.440000534057617,22.84000015258789,0
1990-04-09 00:00:00+00:00,19.799999237060547,22.299999237060547,17.729999542236328,22.299999237060547,0
1990-04-16 00:00:00+00:00,23.329999923706055,23.329999923706055,20.3799991607666,20.75,0
1990-04-23 00:00:00+00:00,22.190000534057617,24.15999984741211,20.25,24.15999984741211,0
1990-04-30 00:00:00+00:00,17.280000686645508,19.520000457763672,17.280000686645508,19.520000457763672,0
1990-05-07 00:00:00+00:00,19.809999465942383,19.809999465942383,17.649999618530273,17.649999618530273,0
1990-05-14 00:00:00+00:00,17.200000762939453,20.139999389648438,17.200000762939453,20.139999389648438,0
1990-05-21 00:00:00+00:00,17.31999969482422,17.84000015258789,16.719999313354492,16.719999313354492,0
1990-05-28 00:00:00+00:00,17.09000015258789,18.75,17.09000015258789,18.75,0
1990-06-04 00:00:00+00:00,17.579999923706055,18.969999313354492,16.8799991607666,18.389999389648438,0
1990-06-11 00:00:00+00:00,15.899999618530273,17.399999618530273,15.899999618530273,16.34000015258789,0
1990-06-18 00:00:00+00:00,19.360000610351562,19.360000610351562,14.720000267028809,17.709999084472656,0
1990-06-25 00:00:00+00:00,15.5,17.059999465942383,15.5,17.059999465942383,0
1990-07-02 00:00:00+00:00,16.40999984741211,17.25,16.110000610351562,16.260000228881836,0
1990-07-09 00:00:00+00:00,17.09000015258789,17.09000015258789,16.65999984741211,16.65999984741211,0
1990-07-16 00:00:00+00:00,15.630000114440918,18.899999618530273,15.630000114440918,16.75,0
1990-07-23 00:00:00+00:00,21.1200008392334,23.68000030517578,20.190000534057617,23.68000030517578,0
1990-07-30 00:00:00+00:00,28.739999771118164,28.739999771118164,20.43000030517578,21.15999984741211,0
1990-08-06 00:00:00+00:00,25.75,35.90999984741211,24.389999389648438,35.90999984741211,0
