Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-01-01 00:00:00-05:00,881.5,930.2999877929688,805.5999755859375,927.2999877929688,215420,0.0,0.0
2009-04-01 00:00:00-04:00,918.5999755859375,932.5,865.0,890.7000122070312,17300,0.0,0.0
2009-05-01 00:00:00-04:00,884.0,980.4000244140625,881.5,978.7999877929688,234559,0.0,0.0
2009-06-01 00:00:00-04:00,978.7999877929688,990.2999877929688,917.2999877929688,927.0999755859375,12773,0.0,0.0
2009-07-01 00:00:00-04:00,929.2999877929688,958.0999755859375,905.5999755859375,953.7000122070312,177420,0.0,0.0
2009-08-01 00:00:00-04:00,952.5999755859375,971.0999755859375,931.5,951.7000122070312,7492,0.0,0.0
2009-09-01 00:00:00-04:00,954.2000122070312,1019.7999877929688,948.7000122070312,1008.0,15642,0.0,0.0
2009-10-01 00:00:00-04:00,1007.4000244140625,1070.199951171875,986.7999877929688,1039.699951171875,3699,0.0,0.0
2009-12-01 00:00:00-05:00,1181.0,1226.4000244140625,1075.0,1095.199951171875,24177,0.0,0.0
2010-01-01 00:00:00-05:00,1117.699951171875,1161.199951171875,1073.199951171875,1083.0,320664,0.0,0.0
2010-02-01 00:00:00-05:00,1081.0,1127.4000244140625,1045.199951171875,1118.300048828125,18209,0.0,0.0
2010-03-01 00:00:00-05:00,1119.300048828125,1145.0,1085.5,1113.300048828125,222583,0.0,0.0
2010-04-01 00:00:00-04:00,1125.0999755859375,1181.300048828125,1111.300048828125,1180.0999755859375,10917,0.0,0.0
2010-05-01 00:00:00-04:00,1178.5999755859375,1246.5,1159.199951171875,1212.199951171875,361661,0.0,0.0
2010-06-01 00:00:00-04:00,1224.800048828125,1264.800048828125,1196.9000244140625,1245.5,16703,0.0,0.0
2010-07-01 00:00:00-04:00,1206.300048828125,1242.4000244140625,1158.0,1181.699951171875,267525,0.0,0.0
2010-09-01 00:00:00-04:00,1246.300048828125,1315.199951171875,1240.0,1307.800048828125,33200,0.0,0.0
2010-10-01 00:00:00-04:00,1309.0,1383.9000244140625,1309.0,1357.0999755859375,3190,0.0,0.0
2010-11-01 00:00:00-04:00,1360.300048828125,1423.199951171875,1327.5,1385.0,245327,0.0,0.0
2010-12-01 00:00:00-05:00,1386.800048828125,1431.0999755859375,1362.5,1421.0999755859375,16511,0.0,0.0
2011-01-01 00:00:00-05:00,1415.5999755859375,1423.9000244140625,1307.699951171875,1333.800048828125,299379,0.0,0.0
2011-02-01 00:00:00-05:00,1333.0999755859375,1415.699951171875,1324.9000244140625,1409.300048828125,14468,0.0,0.0
2011-03-01 00:00:00-05:00,1415.300048828125,1446.9000244140625,1385.5,1438.9000244140625,194338,0.0,0.0
2011-04-01 00:00:00-04:00,1433.4000244140625,1568.699951171875,1413.0,1556.0,15801,0.0,0.0
2011-06-01 00:00:00-04:00,1535.699951171875,1558.5,1490.699951171875,1502.300048828125,15027,0.0,0.0
2011-07-01 00:00:00-04:00,1502.199951171875,1634.9000244140625,1480.0,1628.300048828125,309932,0.0,0.0
2011-08-01 00:00:00-04:00,1623.0,1909.300048828125,1607.0,1828.5,25647,0.0,0.0
2011-09-01 00:00:00-04:00,1825.800048828125,1911.5999755859375,1562.4000244140625,1620.4000244140625,31848,0.0,0.0
2011-10-01 00:00:00-04:00,1627.800048828125,1752.0,1596.5999755859375,1724.199951171875,2715,0.0,0.0
2011-11-01 00:00:00-04:00,1706.699951171875,1798.4000244140625,1674.4000244140625,1745.5,257009,0.0,0.0
2011-12-01 00:00:00-05:00,1747.0,1762.9000244140625,1525.0,1565.800048828125,11311,0.0,0.0
2012-02-01 00:00:00-05:00,1738.199951171875,1790.4000244140625,1669.0,1709.9000244140625,9587,0.0,0.0
2012-03-01 00:00:00-05:00,1698.5999755859375,1724.5999755859375,1633.800048828125,1669.300048828125,254540,0.0,0.0
2012-05-01 00:00:00-04:00,1665.0,1670.5,1528.5,1562.5999755859375,345507,0.0,0.0
2012-06-01 00:00:00-04:00,1560.0,1639.699951171875,1545.5,1603.5,11162,0.0,0.0
2012-08-01 00:00:00-04:00,1613.4000244140625,1690.0,1583.0999755859375,1684.5999755859375,11783,0.0,0.0
2012-09-01 00:00:00-04:00,1689.0999755859375,1785.300048828125,1687.699951171875,1771.0999755859375,25557,0.0,0.0
2012-10-01 00:00:00-04:00,1766.0,1794.800048828125,1698.5999755859375,1717.5,2741,0.0,0.0
2012-11-01 00:00:00-04:00,1722.300048828125,1751.300048828125,1674.0999755859375,1710.9000244140625,345777,0.0,0.0
2012-12-01 00:00:00-05:00,1714.9000244140625,1722.300048828125,1635.800048828125,1674.800048828125,7061,0.0,0.0
2013-01-01 00:00:00-05:00,1672.800048828125,1694.699951171875,1625.699951171875,1660.5999755859375,197723,0.0,0.0
2013-02-01 00:00:00-05:00,1663.9000244140625,1683.4000244140625,1555.199951171875,1577.699951171875,11784,0.0,0.0
2013-03-01 00:00:00-05:00,1579.5999755859375,1613.800048828125,1561.800048828125,1594.800048828125,223847,0.0,0.0
2013-04-01 00:00:00-04:00,1596.800048828125,1602.5999755859375,1323.0,1472.199951171875,14648,0.0,0.0
2013-05-01 00:00:00-04:00,1475.800048828125,1487.0999755859375,1342.9000244140625,1392.5999755859375,222108,0.0,0.0
2013-06-01 00:00:00-04:00,1389.0999755859375,1422.699951171875,1183.199951171875,1223.800048828125,12739,0.0,0.0
2013-07-01 00:00:00-04:00,1234.699951171875,1343.5,1208.9000244140625,1312.4000244140625,186170,0.0,0.0
2013-08-01 00:00:00-04:00,1323.0,1428.0,1274.0,1396.0999755859375,10507,0.0,0.0
2013-10-01 00:00:00-04:00,1328.0,1359.699951171875,1254.0999755859375,1323.5999755859375,2723,0.0,0.0
2013-11-01 00:00:00-04:00,1325.699951171875,1325.699951171875,1229.0,1250.5999755859375,270667,0.0,0.0
2014-01-01 00:00:00-05:00,1204.300048828125,1269.4000244140625,1204.300048828125,1240.0999755859375,189701,0.0,0.0
2014-02-01 00:00:00-05:00,1242.4000244140625,1343.9000244140625,1241.199951171875,1321.4000244140625,11943,0.0,0.0
2014-03-01 00:00:00-05:00,1335.9000244140625,1391.4000244140625,1282.4000244140625,1283.4000244140625,255794,0.0,0.0
2014-04-01 00:00:00-04:00,1285.0999755859375,1330.0,1272.4000244140625,1295.5999755859375,8265,0.0,0.0
2014-05-01 00:00:00-04:00,1288.699951171875,1314.199951171875,1241.800048828125,1245.5999755859375,211143,0.0,0.0
2014-07-01 00:00:00-04:00,1326.699951171875,1343.699951171875,1280.5999755859375,1281.300048828125,224607,0.0,0.0
2014-08-01 00:00:00-04:00,1284.0999755859375,1321.4000244140625,1272.0,1285.800048828125,9633,0.0,0.0
2014-09-01 00:00:00-04:00,1284.5,1286.4000244140625,1204.0,1210.5,27705,0.0,0.0
2014-10-01 00:00:00-04:00,1207.699951171875,1251.0,1161.4000244140625,1171.0999755859375,4510,0.0,0.0
2014-11-01 00:00:00-04:00,1166.4000244140625,1202.4000244140625,1133.0,1175.199951171875,299410,0.0,0.0
2014-12-01 00:00:00-05:00,1160.0,1238.0,1141.699951171875,1183.9000244140625,11140,0.0,0.0
2015-01-01 00:00:00-05:00,1184.0,1303.5,1169.5,1278.5,258615,0.0,0.0
2015-04-01 00:00:00-04:00,1182.9000244140625,1224.199951171875,1174.5999755859375,1182.4000244140625,7838,0.0,0.0
2015-05-01 00:00:00-04:00,1178.0999755859375,1228.0999755859375,1170.0,1189.4000244140625,258123,0.0,0.0
2015-06-01 00:00:00-04:00,1190.5999755859375,1204.0,1164.0,1171.5,6252,0.0,0.0
2015-07-01 00:00:00-04:00,1173.0999755859375,1173.0999755859375,1078.5999755859375,1094.9000244140625,216892,0.0,0.0
2015-08-01 00:00:00-04:00,1095.5,1169.0,1080.5,1131.5999755859375,13251,0.0,0.0
2015-09-01 00:00:00-04:00,1133.5,1155.9000244140625,1098.199951171875,1115.5,9119,0.0,0.0
2015-10-01 00:00:00-04:00,1115.199951171875,1189.0,1105.800048828125,1141.5,4321,0.0,0.0
2015-12-01 00:00:00-05:00,1064.5999755859375,1098.800048828125,1046.199951171875,1060.300048828125,10149,0.0,0.0
2016-01-01 00:00:00-05:00,1063.4000244140625,1125.699951171875,1063.199951171875,1116.4000244140625,229558,0.0,0.0
2016-02-01 00:00:00-05:00,1116.699951171875,1260.800048828125,1115.300048828125,1233.9000244140625,13930,0.0,0.0
2016-03-01 00:00:00-05:00,1240.5,1280.699951171875,1210.0,1234.199951171875,244751,0.0,0.0
2016-04-01 00:00:00-04:00,1232.300048828125,1295.5,1209.199951171875,1289.199951171875,9954,0.0,0.0
2016-06-01 00:00:00-04:00,1215.699951171875,1355.5999755859375,1205.4000244140625,1318.4000244140625,13380,0.0,0.0
2016-07-01 00:00:00-04:00,1324.5,1374.9000244140625,1312.800048828125,1349.0,281653,0.0,0.0
2016-08-01 00:00:00-04:00,1348.800048828125,1366.0,1306.300048828125,1306.9000244140625,11854,0.0,0.0
2016-09-01 00:00:00-04:00,1305.300048828125,1350.5,1301.5,1313.300048828125,18630,0.0,0.0
2016-10-01 00:00:00-04:00,1313.5,1316.800048828125,1248.9000244140625,1271.5,5775,0.0,0.0
2016-11-01 00:00:00-04:00,1279.300048828125,1318.5999755859375,1167.9000244140625,1170.800048828125,242622,0.0,0.0
2016-12-01 00:00:00-05:00,1172.699951171875,1186.699951171875,1123.9000244140625,1150.0,9972,0.0,0.0
2017-02-01 00:00:00-05:00,1211.9000244140625,1263.0999755859375,1197.9000244140625,1252.5999755859375,11087,0.0,0.0
2017-03-01 00:00:00-05:00,1247.800048828125,1257.699951171875,1196.199951171875,1247.300048828125,251026,0.0,0.0
2017-04-01 00:00:00-04:00,1247.5,1294.800048828125,1243.0,1266.0999755859375,9065,0.0,0.0
2017-05-01 00:00:00-04:00,1268.699951171875,1273.199951171875,1214.0,1272.0,404733,0.0,0.0
2017-06-01 00:00:00-04:00,1268.0,1295.199951171875,1238.0999755859375,1240.699951171875,8948,0.0,0.0
2017-07-01 00:00:00-04:00,1236.0,1270.800048828125,1208.5999755859375,1266.5999755859375,292633,0.0,0.0
2017-08-01 00:00:00-04:00,1268.4000244140625,1323.800048828125,1251.4000244140625,1316.199951171875,10098,0.0,0.0
2017-09-01 00:00:00-04:00,1320.199951171875,1355.800048828125,1277.0,1281.5,26808,0.0,0.0
2017-11-01 00:00:00-04:00,1272.199951171875,1296.199951171875,1265.300048828125,1273.199951171875,326214,0.0,0.0
2017-12-01 00:00:00-05:00,1274.0999755859375,1306.300048828125,1236.5,1306.300048828125,7596,0.0,0.0
2018-01-01 00:00:00-05:00,1302.300048828125,1362.4000244140625,1302.300048828125,1339.0,338322,0.0,0.0
2018-02-01 00:00:00-05:00,1343.800048828125,1361.4000244140625,1307.0,1315.5,10243,0.0,0.0
2018-03-01 00:00:00-05:00,1310.4000244140625,1354.4000244140625,1301.800048828125,1322.800048828125,356297,0.0,0.0
2018-05-01 00:00:00-04:00,1313.199951171875,1320.800048828125,1285.199951171875,1300.0999755859375,441893,0.0,0.0
2018-06-01 00:00:00-04:00,1298.5999755859375,1307.699951171875,1244.800048828125,1251.300048828125,5166,0.0,0.0
2018-08-01 00:00:00-04:00,1222.9000244140625,1223.699951171875,1161.4000244140625,1200.300048828125,5996,0.0,0.0
2018-09-01 00:00:00-04:00,1193.800048828125,1206.199951171875,1180.0,1191.5,23406,0.0,0.0
2018-10-01 00:00:00-04:00,1191.5999755859375,1238.5999755859375,1183.699951171875,1212.300048828125,4126,0.0,0.0
2018-11-01 00:00:00-04:00,1215.4000244140625,1236.0,1196.300048828125,1220.199951171875,304805,0.0,0.0
2018-12-01 00:00:00-05:00,1222.5,1281.300048828125,1221.300048828125,1278.300048828125,4402,0.0,0.0
2019-01-01 00:00:00-05:00,1286.0,1325.4000244140625,1275.300048828125,1319.699951171875,270998,0.0,0.0
2019-02-01 00:00:00-05:00,1320.300048828125,1344.0,1301.5999755859375,1312.800048828125,7989,0.0,0.0
2019-03-01 00:00:00-05:00,1312.199951171875,1322.9000244140625,1281.0,1293.0,295700,0.0,0.0
2019-04-01 00:00:00-04:00,1291.800048828125,1309.0999755859375,1266.0,1282.800048828125,6961,0.0,0.0
2019-05-01 00:00:00-04:00,1278.699951171875,1306.4000244140625,1266.5999755859375,1305.800048828125,248448,0.0,0.0
2019-06-01 00:00:00-04:00,1307.0,1433.300048828125,1307.0,1409.699951171875,6517,0.0,0.0
2019-07-01 00:00:00-04:00,1386.5999755859375,1444.199951171875,1382.800048828125,1426.0999755859375,302051,0.0,0.0
2019-08-01 00:00:00-04:00,1411.300048828125,1549.300048828125,1400.9000244140625,1519.0999755859375,17142,0.0,0.0
2019-10-01 00:00:00-04:00,1468.699951171875,1518.199951171875,1458.300048828125,1511.4000244140625,5233,0.0,0.0
2019-11-01 00:00:00-04:00,1511.0,1511.5999755859375,1447.0999755859375,1465.5999755859375,443701,0.0,0.0
2020-01-01 00:00:00-05:00,1518.0999755859375,1604.199951171875,1518.0,1582.9000244140625,316262,0.0,0.0
2020-02-01 00:00:00-05:00,1592.9000244140625,1686.5999755859375,1547.699951171875,1564.0999755859375,9617,0.0,0.0
2020-04-01 00:00:00-04:00,1570.0,1775.0,1570.0,1684.199951171875,14324,0.0,0.0
2020-05-01 00:00:00-04:00,1686.5999755859375,1770.5,1670.5,1736.9000244140625,168568,0.0,0.0
2020-06-01 00:00:00-04:00,1740.4000244140625,1793.199951171875,1668.5999755859375,1793.0,16436,0.0,0.0
2020-07-01 00:00:00-04:00,1793.5999755859375,1981.0999755859375,1765.800048828125,1962.800048828125,246967,0.0,0.0
2020-08-01 00:00:00-04:00,1984.300048828125,2063.0,1871.5999755859375,1967.5999755859375,11710,0.0,0.0
2020-09-01 00:00:00-04:00,1961.699951171875,1986.300048828125,1851.5,1887.5,17781,0.0,0.0
2020-10-01 00:00:00-04:00,1884.0999755859375,1929.0999755859375,1858.800048828125,1877.4000244140625,9613,0.0,0.0
2020-12-01 00:00:00-05:00,1775.0,1908.0,1774.9000244140625,1893.0999755859375,12142,0.0,0.0
2021-01-01 00:00:00-05:00,1912.199951171875,1959.9000244140625,1802.0,1847.300048828125,225930,0.0,0.0
2021-02-01 00:00:00-05:00,1866.5999755859375,1871.9000244140625,1718.800048828125,1728.0999755859375,16813,0.0,0.0
2021-03-01 00:00:00-05:00,1737.0999755859375,1750.300048828125,1673.699951171875,1713.800048828125,167914,0.0,0.0
2021-04-01 00:00:00-04:00,1706.800048828125,1794.5,1706.4000244140625,1767.300048828125,11366,0.0,0.0
2021-05-01 00:00:00-04:00,1788.5,1905.4000244140625,1774.800048828125,1902.5,210133,0.0,0.0
2021-06-01 00:00:00-04:00,1905.0999755859375,1916.199951171875,1752.0999755859375,1770.800048828125,8466,0.0,0.0
2021-07-01 00:00:00-04:00,1775.699951171875,1833.0,1768.800048828125,1812.5999755859375,245814,0.0,0.0
2021-09-01 00:00:00-04:00,1813.5,1833.9000244140625,1721.4000244140625,1755.300048828125,28543,0.0,0.0
2021-10-01 00:00:00-04:00,1754.300048828125,1809.0,1744.699951171875,1783.0,8208,0.0,0.0
2021-11-01 00:00:00-04:00,1787.5,1869.699951171875,1761.800048828125,1773.5999755859375,221936,0.0,0.0
2021-12-01 00:00:00-05:00,1774.800048828125,1827.800048828125,1753.9000244140625,1827.5,10803,0.0,0.0
2022-01-01 00:00:00-05:00,1830.0999755859375,1852.699951171875,1778.800048828125,1795.0,232014,0.0,0.0
2022-02-01 00:00:00-05:00,1797.199951171875,1972.5,1787.9000244140625,1899.4000244140625,9510,0.0,0.0
2022-03-01 00:00:00-05:00,1908.300048828125,2072.0,1893.5,1949.199951171875,157864,0.0,0.0
2022-04-01 00:00:00-04:00,1935.0,1997.0999755859375,1872.9000244140625,1909.300048828125,7725,0.0,0.0
2022-06-01 00:00:00-04:00,1831.0,1875.5999755859375,1801.0,1804.0999755859375,7851,0.0,0.0
2022-07-01 00:00:00-04:00,1795.5,1806.0999755859375,1679.800048828125,1762.9000244140625,194989,0.0,0.0
2022-08-01 00:00:00-04:00,1763.9000244140625,1804.9000244140625,1708.5,1712.800048828125,11161,0.0,0.0
2022-09-01 00:00:00-04:00,1707.9000244140625,1728.0999755859375,1620.4000244140625,1662.4000244140625,41586,0.0,0.0
2022-10-01 00:00:00-04:00,1667.199951171875,1728.0,1622.800048828125,1635.9000244140625,8817,0.0,0.0
2022-11-01 00:00:00-04:00,1630.800048828125,1778.9000244140625,1615.0999755859375,1746.0,161813,0.0,0.0
2022-12-01 00:00:00-05:00,1768.699951171875,1826.300048828125,1764.300048828125,1819.699951171875,9347,0.0,0.0
2023-02-01 00:00:00-05:00,1927.199951171875,1959.0999755859375,1808.0999755859375,1828.9000244140625,10398,0.0,0.0
2023-03-01 00:00:00-05:00,1827.0999755859375,2003.9000244140625,1811.5,1969.0,104261,0.0,0.0
2023-04-01 00:00:00-04:00,1968.0999755859375,2048.60009765625,1950.0,1990.0999755859375,7282,0.0,0.0
2023-05-01 00:00:00-04:00,1980.0999755859375,2072.0,1931.0,1963.9000244140625,215367,0.0,0.0
2023-06-01 00:00:00-04:00,1963.199951171875,1983.0,1892.5,1921.0999755859375,6383,0.0,0.0
2023-07-01 00:00:00-04:00,1917.9000244140625,1978.4000244140625,1903.199951171875,1970.5,220474,0.0,0.0
2023-08-01 00:00:00-04:00,1964.9000244140625,1965.4000244140625,1884.0,1938.199951171875,9086,0.0,0.0
2023-09-01 00:00:00-04:00,1950.0,1950.0,1846.0,1848.0999755859375,19996,0.0,0.0
2023-11-01 00:00:00-04:00,1990.5,2052.10009765625,1932.5999755859375,2038.0999755859375,199965,0.0,0.0
2023-12-01 00:00:00-05:00,2038.300048828125,2130.199951171875,1975.0,2062.39990234375,8723,0.0,0.0
2024-01-01 00:00:00-05:00,2063.5,2073.699951171875,2002.5999755859375,2048.39990234375,184500,0.0,0.0
2024-02-01 00:00:00-05:00,2040.199951171875,2064.5,1984.800048828125,2045.699951171875,10472,0.0,0.0
2024-03-01 00:00:00-05:00,2043.0999755859375,2234.10009765625,2041.800048828125,2217.39990234375,241903,0.0,0.0
2024-04-01 00:00:00-04:00,2235.699951171875,2429.0,2230.0,2291.39990234375,8117,0.0,0.0
2024-05-01 00:00:00-04:00,2287.699951171875,2435.800048828125,2277.60009765625,2322.89990234375,154217,0.0,0.0
2024-06-01 00:00:00-04:00,2322.60009765625,2385.10009765625,2285.39990234375,2327.699951171875,7958,0.0,0.0
2024-07-01 00:00:00-04:00,2323.800048828125,2473.10009765625,2321.699951171875,2426.5,155434,0.0,0.0
2024-08-01 00:00:00-04:00,2446.699951171875,2527.300048828125,2367.39990234375,2493.800048828125,12103,0.0,0.0
2024-10-01 00:00:00-04:00,2631.39990234375,2789.0,2602.5,2738.300048828125,4495,0.0,0.0
2024-11-01 00:00:00-04:00,2745.5,2756.0,2554.199951171875,2657.0,307970,0.0,0.0
2025-01-01 00:00:00-05:00,2633.0,2838.0,2617.300048828125,2812.5,192980,0.0,0.0
2025-02-01 00:00:00-05:00,2818.199951171875,2957.89990234375,2780.89990234375,2836.800048828125,46632,0.0,0.0
2025-03-01 00:00:00-05:00,2872.699951171875,3132.5,2863.39990234375,3122.800048828125,168341,0.0,0.0
2025-04-01 00:00:00-04:00,3129.699951171875,3485.60009765625,2949.699951171875,3330.199951171875,270451,0.0,0.0
