Symbol: GC
Interval: monthly

Date,Close,High,Low,Open,Volume
,GC,GC,GC,GC,GC
2005-12-01 00:00:00+00:00,2.299999952316284,2.5799999237060547,2.140000104904175,2.5399999618530273,58696600
2006-01-01 00:00:00+00:00,2.380000114440918,2.4000000953674316,2.1600000858306885,2.299999952316284,1737700
2006-02-01 00:00:00+00:00,2.359999895095825,2.4800000190734863,2.2799999713897705,2.380000114440918,4241401
2006-03-01 00:00:00+00:00,2.380000114440918,2.4800000190734863,2.259999990463257,2.4000000953674316,366300
2006-04-01 00:00:00+00:00,2.5399999618530273,2.5399999618530273,2.0,2.4000000953674316,129200
2006-05-01 00:00:00+00:00,2.5,2.559999942779541,2.380000114440918,2.5,369401
2006-06-01 00:00:00+00:00,2.700000047683716,2.7200000286102295,2.4000000953674316,2.5,299200
2006-07-01 00:00:00+00:00,2.619999885559082,2.819999933242798,2.380000114440918,2.5999999046325684,75000
2006-08-01 00:00:00+00:00,2.5199999809265137,2.640000104904175,2.5,2.619999885559082,70300
2006-09-01 00:00:00+00:00,2.5399999618530273,2.680000066757202,2.5,2.640000104904175,6500
2006-10-01 00:00:00+00:00,2.9000000953674316,2.9200000762939453,2.5399999618530273,2.640000104904175,447100
2006-11-01 00:00:00+00:00,3.059999942779541,3.299999952316284,2.880000114440918,2.9000000953674316,1271900
2006-12-01 00:00:00+00:00,3.299999952316284,3.380000114440918,2.9800000190734863,3.0999999046325684,3939400
2007-01-01 00:00:00+00:00,3.0999999046325684,3.319999933242798,2.9800000190734863,3.200000047683716,397700
2007-02-01 00:00:00+00:00,2.9800000190734863,3.380000114440918,2.9000000953674316,3.0799999237060547,40552400
2007-03-01 00:00:00+00:00,2.7799999713897705,3.0799999237060547,2.7200000286102295,3.0,96837700
2007-04-01 00:00:00+00:00,2.859999895095825,3.0,2.7799999713897705,2.799999952316284,2854100
2007-05-01 00:00:00+00:00,2.9000000953674316,3.0199999809265137,2.799999952316284,2.859999895095825,2223400
2007-06-01 00:00:00+00:00,2.9800000190734863,3.0199999809265137,2.9000000953674316,2.9200000762939453,6259900
2007-07-01 00:00:00+00:00,3.2200000286102295,3.319999933242798,2.9600000381469727,2.9800000190734863,7996800
2007-08-01 00:00:00+00:00,3.319999933242798,3.4600000381469727,3.0999999046325684,3.2200000286102295,15319000
2007-09-01 00:00:00+00:00,3.640000104904175,3.819999933242798,3.299999952316284,3.299999952316284,4851300
2007-10-01 00:00:00+00:00,3.9000000953674316,4.0,3.619999885559082,3.640000104904175,3788900
2007-11-01 00:00:00+00:00,3.619999885559082,4.099999904632568,3.440000057220459,3.9200000762939453,4502800
2007-12-01 00:00:00+00:00,3.7200000286102295,3.799999952316284,3.5999999046325684,3.640000104904175,332300
2008-01-01 00:00:00+00:00,3.5799999237060547,3.740000009536743,3.4000000953674316,3.640000104904175,1368500
2008-02-01 00:00:00+00:00,4.0,4.039999961853027,3.5399999618530273,3.5399999618530273,3604000
2008-03-01 00:00:00+00:00,3.9600000381469727,4.179999828338623,3.819999933242798,4.019999980926514,2769700
2008-04-01 00:00:00+00:00,4.179999828338623,4.5,3.9200000762939453,3.940000057220459,1069500
2008-05-01 00:00:00+00:00,4.960000038146973,5.0,4.139999866485596,4.179999828338623,2690800
2008-06-01 00:00:00+00:00,4.679999828338623,4.980000019073486,4.659999847412109,4.920000076293945,1003700
2008-07-01 00:00:00+00:00,4.659999847412109,4.679999828338623,4.320000171661377,4.679999828338623,713900
2008-08-01 00:00:00+00:00,4.659999847412109,5.050000190734863,4.5,4.619999885559082,815300
2008-09-01 00:00:00+00:00,4.300000190734863,4.619999885559082,3.940000057220459,4.599999904632568,615400
2008-10-01 00:00:00+00:00,3.299999952316284,4.539999961853027,2.9600000381469727,4.300000190734863,2511600
2008-11-01 00:00:00+00:00,3.319999933242798,3.7799999713897705,2.359999895095825,3.7799999713897705,280600
2008-12-01 00:00:00+00:00,2.5999999046325684,4.260000228881836,2.5,2.5,378000
2009-01-01 00:00:00+00:00,2.2200000286102295,2.5999999046325684,2.200000047683716,2.5999999046325684,363500
2009-02-01 00:00:00+00:00,2.200000047683716,2.4600000381469727,2.0799999237060547,2.2200000286102295,344800
2009-03-01 00:00:00+00:00,2.2799999713897705,2.4800000190734863,2.0799999237060547,2.2200000286102295,338500
2009-04-01 00:00:00+00:00,2.259999990463257,2.4000000953674316,2.180000066757202,2.2799999713897705,391500
2009-05-01 00:00:00+00:00,2.059999942779541,2.4000000953674316,2.0,2.259999990463257,4457500
2009-06-01 00:00:00+00:00,2.4000000953674316,2.5399999618530273,2.0999999046325684,2.0999999046325684,2137400
2009-07-01 00:00:00+00:00,2.5199999809265137,2.5199999809265137,2.299999952316284,2.4000000953674316,444100
2009-08-01 00:00:00+00:00,3.0199999809265137,3.5999999046325684,2.4200000762939453,2.4200000762939453,1033900
2009-09-01 00:00:00+00:00,3.2799999713897705,3.380000114440918,3.0,3.180000066757202,346000
2009-10-01 00:00:00+00:00,3.700000047683716,3.9800000190734863,3.1600000858306885,3.200000047683716,452900
2009-11-01 00:00:00+00:00,3.559999942779541,4.199999809265137,3.299999952316284,3.3399999141693115,239200
2009-12-01 00:00:00+00:00,3.7799999713897705,3.819999933242798,3.4000000953674316,3.559999942779541,329800
2010-01-01 00:00:00+00:00,3.700000047683716,4.199999809265137,3.5999999046325684,3.7799999713897705,1180600
2010-02-01 00:00:00+00:00,3.9000000953674316,4.480000019073486,3.5999999046325684,3.759999990463257,538000
2010-03-01 00:00:00+00:00,4.679999828338623,4.860000133514404,3.9000000953674316,3.9000000953674316,1494200
2010-04-01 00:00:00+00:00,4.760000228881836,4.860000133514404,4.21999979019165,4.699999809265137,641200
2010-05-01 00:00:00+00:00,5.099999904632568,5.150000095367432,4.0,4.760000228881836,1079400
2010-06-01 00:00:00+00:00,5.300000190734863,5.300000190734863,4.900000095367432,5.0,729500
2010-07-01 00:00:00+00:00,5.199999809265137,5.599999904632568,5.099999904632568,5.150000095367432,1553500
2010-08-01 00:00:00+00:00,5.099999904632568,5.599999904632568,5.0,5.199999809265137,10617700
2010-09-01 00:00:00+00:00,5.199999809265137,5.25,4.860000133514404,5.099999904632568,7633000
2010-10-01 00:00:00+00:00,4.980000019073486,5.199999809265137,4.940000057220459,5.099999904632568,2100400
2010-11-01 00:00:00+00:00,5.349999904632568,6.900000095367432,4.980000019073486,4.980000019073486,27236600
2010-12-01 00:00:00+00:00,5.599999904632568,6.199999809265137,5.0,5.400000095367432,6654600
2011-01-01 00:00:00+00:00,5.5,5.949999809265137,5.199999809265137,5.599999904632568,3652000
2011-02-01 00:00:00+00:00,5.150000095367432,5.5,5.150000095367432,5.5,3029100
2011-03-01 00:00:00+00:00,5.599999904632568,5.699999809265137,5.150000095367432,5.199999809265137,5809500
2011-04-01 00:00:00+00:00,5.599999904632568,5.800000190734863,5.5,5.699999809265137,3556100
2011-05-01 00:00:00+00:00,5.849999904632568,6.099999904632568,5.550000190734863,5.599999904632568,4154100
2011-06-01 00:00:00+00:00,5.75,5.900000095367432,5.599999904632568,5.849999904632568,1830200
2011-07-01 00:00:00+00:00,6.400000095367432,6.699999809265137,5.699999809265137,5.75,7803200
2011-08-01 00:00:00+00:00,5.650000095367432,6.449999809265137,5.300000190734863,6.400000095367432,4186200
2011-09-01 00:00:00+00:00,5.050000190734863,5.699999809265137,4.800000190734863,5.650000095367432,1069800
2011-10-01 00:00:00+00:00,4.940000057220459,5.050000190734863,4.820000171661377,5.050000190734863,598800
2011-11-01 00:00:00+00:00,4.840000152587891,5.050000190734863,4.71999979019165,4.940000057220459,877600
2011-12-01 00:00:00+00:00,4.920000076293945,5.0,4.820000171661377,4.840000152587891,1083000
2012-01-01 00:00:00+00:00,5.050000190734863,5.199999809265137,4.900000095367432,4.920000076293945,985200
2012-02-01 00:00:00+00:00,4.960000038146973,5.199999809265137,4.880000114440918,5.150000095367432,3490800
2012-03-01 00:00:00+00:00,5.0,5.099999904632568,4.940000057220459,4.980000019073486,1492900
2012-04-01 00:00:00+00:00,4.900000095367432,5.050000190734863,4.800000190734863,5.050000190734863,2346900
2012-05-01 00:00:00+00:00,4.739999771118164,4.920000076293945,4.679999828338623,4.920000076293945,2662800
2012-06-01 00:00:00+00:00,4.71999979019165,4.860000133514404,4.679999828338623,4.760000228881836,1838300
2012-07-01 00:00:00+00:00,4.739999771118164,4.78000020980835,4.679999828338623,4.739999771118164,3194300
2012-08-01 00:00:00+00:00,4.71999979019165,5.900000095367432,4.659999847412109,4.739999771118164,18138100
2012-09-01 00:00:00+00:00,4.699999809265137,4.960000038146973,4.679999828338623,4.71999979019165,8957200
2012-10-01 00:00:00+00:00,4.739999771118164,4.78000020980835,4.659999847412109,4.71999979019165,5111700
2012-11-01 00:00:00+00:00,4.78000020980835,4.78000020980835,4.599999904632568,4.760000228881836,2858800
2012-12-01 00:00:00+00:00,4.78000020980835,4.840000152587891,4.71999979019165,4.78000020980835,1323700
2013-01-01 00:00:00+00:00,4.840000152587891,4.920000076293945,4.739999771118164,4.78000020980835,2582700
2013-02-01 00:00:00+00:00,4.900000095367432,4.940000057220459,4.800000190734863,4.840000152587891,2201900
2013-03-01 00:00:00+00:00,5.0,5.199999809265137,4.739999771118164,4.900000095367432,6129100
2013-04-01 00:00:00+00:00,4.78000020980835,5.0,4.71999979019165,5.0,3133900
2013-05-01 00:00:00+00:00,4.800000190734863,4.900000095367432,4.71999979019165,4.78000020980835,2894600
2013-06-01 00:00:00+00:00,4.739999771118164,4.840000152587891,4.400000095367432,4.800000190734863,1881400
2013-07-01 00:00:00+00:00,4.71999979019165,4.760000228881836,4.659999847412109,4.739999771118164,1002800
2013-08-01 00:00:00+00:00,4.5,4.960000038146973,4.300000190734863,4.739999771118164,4272100
2013-09-01 00:00:00+00:00,4.599999904632568,4.800000190734863,4.460000038146973,4.5,1001500
2013-10-01 00:00:00+00:00,4.659999847412109,4.739999771118164,4.5,4.599999904632568,845100
